"State","County","Year","Beach Id","Beach Name","Beach Status","Reported","Station ID","Activity ID","Action Type","ActionStartDate","ActionEndDate","ActionDuration Days","Percentage oftime beachwas affectedduring open hours","Time affected(in hours)","Time beachis open(in hours)","Action Reasons","Action Indicator","Action Possible Source"
"NY","NASSAU","2009","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","326908","Closure","22-AUG-09","23-AUG-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","326909","Closure","29-AUG-09","30-AUG-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2009","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","326910","Closure","25-JUN-09","26-JUN-09","1","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NY","NASSAU","2009","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","326911","Closure","03-JUL-09","11-JUL-09","8","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"NY","NASSAU","2009","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","326907","Closure","01-AUG-09","02-AUG-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","283584","Closure","15-AUG-08","17-AUG-08","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","283591","Closure","12-AUG-08","13-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","283590","Closure","08-AUG-08","09-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","283589","Closure","06-AUG-08","07-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","283588","Closure","28-JUL-08","29-JUL-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","283587","Closure","24-JUL-08","25-JUL-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","283586","Closure","15-JUN-08","16-JUN-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2008","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","283585","Closure","30-AUG-08","31-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","264936","Closure","05-JUL-07","06-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","264937","Closure","18-JUL-07","19-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","264938","Closure","23-JUL-07","25-JUL-07","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","264935","Closure","28-JUN-07","30-JUN-07","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","264939","Closure","08-AUG-07","09-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2007","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","264940","Closure","21-AUG-07","22-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2006","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","223179","Closure","06-JUL-06","06-JUL-06","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2006","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","223182","Closure","26-AUG-06","30-AUG-06","5","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2006","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","223181","Closure","22-JUL-06","22-JUL-06","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2006","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","223180","Closure","13-JUL-06","13-JUL-06","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2005","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","197219","Closure","08-JUL-05","09-JUL-05","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2005","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","197218","Closure","06-JUL-05","06-JUL-05","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","NASSAU","2005","NY159820","INC. VILLAGE OF LAUREL HOLLOW","Active","Y","-","197220","Closure","15-AUG-05","15-AUG-05","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2016","NY835985","INDIAN FIELD BEACH","Active","Y","21NYBCH|NY835985-01","476911","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2016","NY835985","INDIAN FIELD BEACH","Active","Y","21NYBCH|NY835985-01","476910","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY835985","INDIAN FIELD BEACH","Active","Y","21NYBCH|NY835985-01","456852","Rain Advisory","02-JUN-15","04-JUN-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY835985","INDIAN FIELD BEACH","Active","Y","21NYBCH|NY835985-01","456853","Rain Advisory","15-JUN-15","17-JUN-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY835985","INDIAN FIELD BEACH","Active","Y","21NYBCH|NY835985-01","456854","Rain Advisory","28-JUN-15","29-JUN-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY835985","INDIAN FIELD BEACH","Active","Y","21NYBCH|NY835985-01","456855","Rain Advisory","11-AUG-15","13-AUG-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY835985","INDIAN FIELD BEACH","Active","Y","21NYBCH|NY835985-01","456856","Rain Advisory","10-SEP-15","12-SEP-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY835985","INDIAN FIELD BEACH","Active","Y","-","449867","Rain Advisory","05-JUL-14","05-JUL-14","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY835985","INDIAN FIELD BEACH","Active","Y","-","449866","Rain Advisory","05-JUN-14","06-JUN-14","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY835985","INDIAN FIELD BEACH","Active","Y","-","449868","Rain Advisory","16-JUL-14","17-JUL-14","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY835985","INDIAN FIELD BEACH","Active","Y","-","449869","Rain Advisory","13-AUG-14","14-AUG-14","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2013","NY835985","INDIAN FIELD BEACH","Active","Y","-","385530","Closure","24-JUL-13","25-JUL-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2013","NY835985","INDIAN FIELD BEACH","Active","Y","-","385528","Closure","19-JUL-13","20-JUL-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2013","NY835985","INDIAN FIELD BEACH","Active","Y","-","385527","Closure","10-JUN-13","11-JUN-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2013","NY835985","INDIAN FIELD BEACH","Active","Y","-","385526","Closure","07-JUN-13","09-JUN-13","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2013","NY835985","INDIAN FIELD BEACH","Active","Y","-","385529","Closure","14-JUN-13","15-JUN-13","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY835985","INDIAN FIELD BEACH","Active","Y","-","392711","Closure","02-JUN-12","03-JUN-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY835985","INDIAN FIELD BEACH","Active","Y","-","392712","Closure","13-JUN-12","14-JUN-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY835985","INDIAN FIELD BEACH","Active","Y","-","392713","Closure","25-JUN-12","26-JUN-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY835985","INDIAN FIELD BEACH","Active","Y","-","392714","Closure","16-JUL-12","17-JUL-12","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY835985","INDIAN FIELD BEACH","Active","Y","-","392715","Closure","10-AUG-12","12-AUG-12","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2012","NY835985","INDIAN FIELD BEACH","Active","Y","-","392716","Closure","04-SEP-12","06-SEP-12","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY835985","INDIAN FIELD BEACH","Active","Y","-","354202","Closure","14-AUG-11","17-AUG-11","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY835985","INDIAN FIELD BEACH","Active","Y","-","354205","Closure","11-JUN-11","12-JUN-11","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY835985","INDIAN FIELD BEACH","Active","Y","-","354204","Closure","28-AUG-11","31-AUG-11","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY835985","INDIAN FIELD BEACH","Active","Y","-","354201","Closure","23-JUN-11","24-JUN-11","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY835985","INDIAN FIELD BEACH","Active","Y","-","354203","Closure","19-JUL-11","20-JUL-11","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2010","NY835985","INDIAN FIELD BEACH","Active","Y","-","332856","Closure","23-AUG-10","24-AUG-10","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2009","NY835985","INDIAN FIELD BEACH","Active","Y","-","327200","Closure","24-JUL-09","25-JUL-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2009","NY835985","INDIAN FIELD BEACH","Active","Y","-","327198","Closure","21-JUL-09","22-JUL-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2009","NY835985","INDIAN FIELD BEACH","Active","Y","-","327199","Closure","28-AUG-09","30-AUG-09","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2009","NY835985","INDIAN FIELD BEACH","Active","Y","-","327197","Closure","18-JUN-09","19-JUN-09","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY835985","INDIAN FIELD BEACH","Active","Y","-","284241","Rain Advisory","06-AUG-08","07-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY835985","INDIAN FIELD BEACH","Active","Y","-","284240","Rain Advisory","28-JUL-08","29-JUL-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY835985","INDIAN FIELD BEACH","Active","Y","-","284239","Rain Advisory","24-JUL-08","25-JUL-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY835985","INDIAN FIELD BEACH","Active","Y","-","284238","Closure","06-SEP-08","08-SEP-08","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2008","NY835985","INDIAN FIELD BEACH","Active","Y","-","284242","Rain Advisory","08-AUG-08","09-AUG-08","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY835985","INDIAN FIELD BEACH","Active","Y","-","265437","Closure","18-JUL-07","21-JUL-07","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY835985","INDIAN FIELD BEACH","Active","Y","-","265436","Closure","05-JUL-07","06-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY835985","INDIAN FIELD BEACH","Active","Y","-","265438","Closure","23-JUL-07","24-JUL-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY835985","INDIAN FIELD BEACH","Active","Y","-","265440","Closure","21-AUG-07","22-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2007","NY835985","INDIAN FIELD BEACH","Active","Y","-","265439","Closure","08-AUG-07","09-AUG-07","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY995122","IRON PIER BEACH","Active","Y","-","354206","Closure","28-AUG-11","31-AUG-11","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2010","NY995122","IRON PIER BEACH","Active","Y","-","332857","Closure","26-AUG-10","28-AUG-10","2","100","-","24","ELEV_BACT","ENTERO","UNKNOWN"
"CT","FAIRFIELD","2013","CT101236","ISLAND BEACH","Active","Y","-","416316","Closure","23-JUL-13","23-JUL-13","1","100","-","10.5","ELEV_BACT","ENTERO","UNKNOWN"
"CT","FAIRFIELD","2013","CT101236","ISLAND BEACH","Active","Y","-","446372","Closure","23-JUL-13","23-JUL-13","1","100","-","10.5","ELEV_BACT","ENTERO","UNKNOWN"
"CT","FAIRFIELD","2013","CT101236","ISLAND BEACH","Active","Y","-","386684","Closure","23-JUL-13","23-JUL-13","1","100","-","10.5","ELEV_BACT","ENTERO","UNKNOWN"
"CT","FAIRFIELD","2011","CT101236","ISLAND BEACH","Active","Y","-","351922","Closure","07-SEP-11","09-SEP-11","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2011","CT101236","ISLAND BEACH","Active","Y","-","351921","Closure","28-AUG-11","31-AUG-11","3","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2011","CT101236","ISLAND BEACH","Active","Y","-","351920","Closure","14-AUG-11","16-AUG-11","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2010","CT101236","ISLAND BEACH","Active","Y","-","335927","Closure","24-AUG-10","25-AUG-10","1","100","-","10.5","ELEV_BACT","ENTERO","WILDLIFE"
"CT","FAIRFIELD","2010","CT101236","ISLAND BEACH","Active","Y","-","335928","Closure","08-SEP-10","09-SEP-10","1","100","-","10.5","ELEV_BACT","ENTERO","WILDLIFE"
"CT","FAIRFIELD","2010","CT101236","ISLAND BEACH","Active","Y","-","351279","Closure","24-AUG-10","25-AUG-10","1","100","-","10.5","ELEV_BACT","ENTERO","WILDLIFE"
"CT","FAIRFIELD","2010","CT101236","ISLAND BEACH","Active","Y","-","351280","Closure","08-SEP-10","09-SEP-10","1","100","-","10.5","ELEV_BACT","ENTERO","WILDLIFE"
"CT","FAIRFIELD","2009","CT101236","ISLAND BEACH","Active","Y","-","305951","Closure","19-JUN-09","20-JUN-09","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2008","CT101236","ISLAND BEACH","Active","Y","-","284383","Closure","07-SEP-08","08-SEP-08","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2006","CT101236","ISLAND BEACH","Active","Y","-","215996","Closure","22-AUG-06","23-AUG-06","1","100","-","10.5","ELEV_BACT","ENTERO","BOAT"
"CT","NEW HAVEN","2014","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","446321","Closure","11-JUN-14","15-JUN-14","5","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2014","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","446322","Closure","13-AUG-14","14-AUG-14","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2014","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","453044","Closure","11-JUN-14","15-JUN-14","5","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2014","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","453045","Closure","13-AUG-14","14-AUG-14","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2013","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","386699","Closure","24-JUL-13","24-JUL-13","1","100","-","10.5","ELEV_BACT","ENTERO","BOAT"
"CT","NEW HAVEN","2013","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","416331","Closure","24-JUL-13","24-JUL-13","1","100","-","10.5","ELEV_BACT","ENTERO","BOAT"
"CT","NEW HAVEN","2013","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","446386","Closure","10-JUN-13","16-JUN-13","7","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2013","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","446387","Closure","24-JUL-13","24-JUL-13","1","100","-","10.5","ELEV_BACT","ENTERO","BOAT"
"CT","NEW HAVEN","2013","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","416330","Closure","10-JUN-13","16-JUN-13","7","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2013","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","386698","Closure","10-JUN-13","16-JUN-13","7","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2011","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","351923","Closure","15-AUG-11","17-AUG-11","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2009","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","305972","Closure","22-JUL-09","24-JUL-09","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2009","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","305971","Closure","22-JUN-09","24-JUN-09","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","NEW HAVEN","2008","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","284400","Closure","16-JUN-08","18-JUN-08","2","100","-","10.5","ELEV_BACT","ENTERO","WILDLIFE"
"CT","NEW HAVEN","2006","CT303093","JACOBS BEACH (TOWN BEACH)","Active","Y","-","216011","Contamination Advisory","30-AUG-06","01-SEP-06","2","100","-","10.5","ELEV_BACT","ENTERO","STORM"
"CT","FAIRFIELD","2015","CT306507","JENNINGS BEACH","Active","Y","-","455794","Closure","28-JUN-15","29-JUN-15","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2015","CT306507","JENNINGS BEACH","Active","Y","-","455795","Closure","16-JUL-15","16-JUL-15","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2015","CT306507","JENNINGS BEACH","Active","Y","-","460421","Closure","16-JUL-15","16-JUL-15","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2015","CT306507","JENNINGS BEACH","Active","Y","-","460420","Closure","28-JUN-15","29-JUN-15","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2014","CT306507","JENNINGS BEACH","Active","Y","-","446323","Closure","15-JUL-14","16-JUL-14","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2014","CT306507","JENNINGS BEACH","Active","Y","-","453046","Closure","15-JUL-14","16-JUL-14","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","446391","Contamination Advisory","30-JUL-13","07-AUG-13","9","100","-","10.5","OTHER","OTHER","WILDLIFE"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","446390","Closure","16-JUL-13","16-JUL-13","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","446388","Closure","08-JUN-13","09-JUN-13","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","416335","Contamination Advisory","30-JUL-13","07-AUG-13","9","100","-","10.5","OTHER","OTHER","WILDLIFE"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","416334","Closure","16-JUL-13","16-JUL-13","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","416333","Closure","14-JUN-13","14-JUN-13","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","416332","Closure","08-JUN-13","09-JUN-13","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","386703","Contamination Advisory","30-JUL-13","07-AUG-13","9","100","-","10.5","OTHER","OTHER","WILDLIFE"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","386702","Closure","16-JUL-13","16-JUL-13","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","386701","Closure","14-JUN-13","14-JUN-13","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","386700","Closure","08-JUN-13","09-JUN-13","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2013","CT306507","JENNINGS BEACH","Active","Y","-","446389","Closure","14-JUN-13","14-JUN-13","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2012","CT306507","JENNINGS BEACH","Active","Y","-","386609","Contamination Advisory","16-JUL-12","18-JUL-12","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2012","CT306507","JENNINGS BEACH","Active","Y","-","370575","Contamination Advisory","16-JUL-12","18-JUL-12","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2011","CT306507","JENNINGS BEACH","Active","Y","-","351927","Closure","07-SEP-11","09-SEP-11","2","100","-","10.5","RAINFALL","PREEMPT","SSO"
"CT","FAIRFIELD","2011","CT306507","JENNINGS BEACH","Active","Y","-","351926","Closure","26-AUG-11","01-SEP-11","6","100","-","10.5","RAINFALL","PREEMPT","SSO"
"CT","FAIRFIELD","2011","CT306507","JENNINGS BEACH","Active","Y","-","351925","Closure","14-AUG-11","16-AUG-11","2","100","-","10.5","RAINFALL","PREEMPT","SSO"
"CT","FAIRFIELD","2011","CT306507","JENNINGS BEACH","Active","Y","-","351924","Closure","18-JUN-11","19-JUN-11","1","100","-","10.5","RAINFALL","PREEMPT","SSO"
"CT","FAIRFIELD","2010","CT306507","JENNINGS BEACH","Active","Y","-","351274","Closure","24-AUG-10","26-AUG-10","2","100","-","10.5","ELEV_BACT","PREEMPT","SSO"
"CT","FAIRFIELD","2010","CT306507","JENNINGS BEACH","Active","Y","-","335922","Closure","24-AUG-10","26-AUG-10","2","100","-","10.5","ELEV_BACT","PREEMPT","SSO"
"CT","FAIRFIELD","2009","CT306507","JENNINGS BEACH","Active","Y","-","305946","Closure","19-JUN-09","20-JUN-09","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2007","CT306507","JENNINGS BEACH","Active","Y","-","265556","Closure","04-JUN-07","06-JUN-07","2","100","-","10.5","RAINFALL","PREEMPT","SSO"
"CT","FAIRFIELD","2006","CT306507","JENNINGS BEACH","Active","Y","-","215991","Closure","28-AUG-06","31-AUG-06","3","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2005","CT306507","JENNINGS BEACH","Active","Y","-","203867","Closure","15-AUG-05","16-AUG-05","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2005","CT306507","JENNINGS BEACH","Active","Y","-","203866","Closure","08-JUL-05","10-JUL-05","2","100","-","10.5","RAINFALL","PREEMPT","STORM"
"CT","FAIRFIELD","2005","CT306507","JENNINGS BEACH","Active","Y","-","203865","Closure","30-JUN-05","01-JUL-05","1","100","-","10.5","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2011","NY595159","KENNEY'S BEACH","Active","Y","-","354218","Closure","28-AUG-11","31-AUG-11","3","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2016","NY843314","KNOLLWOOD BEACH","Active","Y","21NYBCH|NY843314-01","476917","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2016","NY843314","KNOLLWOOD BEACH","Active","Y","21NYBCH|NY843314-01","476918","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY843314","KNOLLWOOD BEACH","Active","Y","21NYBCH|NY843314-01","456866","Rain Advisory","15-JUN-15","17-JUN-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY843314","KNOLLWOOD BEACH","Active","Y","21NYBCH|NY843314-01","456865","Rain Advisory","02-JUN-15","04-JUN-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY843314","KNOLLWOOD BEACH","Active","Y","21NYBCH|NY843314-01","456867","Rain Advisory","28-JUN-15","29-JUN-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY843314","KNOLLWOOD BEACH","Active","Y","21NYBCH|NY843314-01","456870","Rain Advisory","10-SEP-15","12-SEP-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY843314","KNOLLWOOD BEACH","Active","Y","21NYBCH|NY843314-01","456869","Rain Advisory","11-AUG-15","13-AUG-15","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2015","NY843314","KNOLLWOOD BEACH","Active","Y","21NYBCH|NY843314-01","456868","Rain Advisory","31-JUL-15","31-JUL-15","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY843314","KNOLLWOOD BEACH","Active","Y","-","449882","Closure","14-JUN-14","16-JUN-14","2","100","-","24","ELEV_BACT","ENTERO","RUNOFF"
"NY","SUFFOLK","2014","NY843314","KNOLLWOOD BEACH","Active","Y","-","449883","Rain Advisory","05-JUL-14","05-JUL-14","1","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY843314","KNOLLWOOD BEACH","Active","Y","-","449884","Rain Advisory","16-JUL-14","17-JUL-14","2","100","-","24","RAINFALL","PREEMPT","STORM"
"NY","SUFFOLK","2014","NY843314","KNOLLWOOD BEACH","Active","Y","-","449885","Rain Advisory","13-AUG-14","14-AUG-14","2","100","-","24","RAINFALL","PREEMPT","STORM"
